Stock,Trade_1,Trade_2,Trade_3,Trade_4,Trade_5,Trade_6,Trade_7,Trade_8,Trade_9,Trade_10,Trade_11,Trade_12,Trade_13,Trade_14,Trade_15,Trade_16,Trade_17,Trade_18,Trade_19,Trade_20,Trade_21,Trade_22,Trade_23,Trade_24,Trade_25,Trade_26,Trade_27,Trade_28,Trade_29,Trade_30,Trade_31,Trade_32,Trade_33,Trade_34,Trade_35,Trade_36,Trade_37,Trade_38,Trade_39,Trade_40,Trade_41,Trade_42,Trade_43,Trade_44,Trade_45,Trade_46,Trade_47,Trade_48,Trade_49,Trade_50
AES,-0.006999999999999895,-0.0051871291647649365,0.014000000000000012,-0.006999999999999895,0.014000000000000012,-0.007000000000000117,-0.007000000000000117,-0.006999999999999895,-0.006999999999999895,-0.006999999999999895,-0.007000000000000117,-0.005191256830601065,-0.009386733416770765,0.014000000000000012,-0.006999999999999895,-0.008739076154806402,-0.007000000000000006,0.014000000000000012,-0.0015104422604422796,0.014000000000000012,-0.007000000000000117,-0.007000000000000117,-0.004768539325842758,0.014000000000000012,-0.006999999999999895,0.014000000000000012,-0.007000000000000117,-0.00037015362106807004,-0.005458074534161472,-0.006999999999999895,-0.007000000000000006,-0.007000000000000006,-0.006999999999999895,0.013999999999999901,-0.007000000000000117,-0.007000000000000006
AMCR,0.01642335766423364,0.015746678476527887,-0.006091155234656975,-0.006025515210991261,-0.007000000000000117,-0.0047916666666667496,-0.003632107023411546,-0.008849557522123686,0.014000000000000012,0.015037593984962516,-0.007000000000000117,-0.007000000000000006,0.014000000000000012,-0.007000000000000117,0.013999999999999901,-0.006999999999999895,-0.007000000000000117,0.014000000000000012,0.014000000000000012,-0.0048436482084690535,-0.00390010405827268,-0.006014880952380897,-0.00418164616840111,0.016617699115044404,-0.006999999999999895,-0.005182310469314055,-0.007000000000000006,-0.007000000000000006,0.014000000000000123,0.023946360153256907,-0.024598930481283476,-0.005949206349206371,0.014000000000000012,0.014000000000000012,-0.007000000000000117,-0.0020181634712410634,-0.011988011988012026,-0.007000000000000006
APA,0.014000000000000012,-0.005067064083457362,-0.007000000000000006,-0.007000000000000117,-0.007000000000000006,0.018387553041018467,-0.006999999999999895,-0.006999999999999895,-0.02566320645905429,0.014000000000000012,-0.007000000000000006,-0.006999999999999895,-0.007000000000000006,-0.006333557046979799,0.014000000000000012,-0.007000000000000006,-0.006072251635004577,-0.007000000000000117,-0.006320054017555643,-0.007000000000000006,0.014000000000000012,-0.007000000000000117,-0.007000000000000117,-0.01037613488975353,-0.007000000000000006,0.014000000000000012,-0.004312277580071244,-0.007940008822232114,-0.007000000000000117,0.014000000000000012,-0.007601351351351315,0.014000000000000123,-0.007000000000000006,-0.007000000000000117,0.014000000000000012,0.014000000000000012
ADM,-0.007000000000000117,-0.007171508447793684,-0.007000000000000117,-0.006999999999999895,0.013999999999999901,-0.006999999999999895,-0.006999999999999895,-0.006999999999999895,0.013999999999999901,-0.007000000000000117,-0.007000000000000117,-0.007000000000000117,-0.007657825924542339,-0.006999999999999895,-0.006999999999999895,0.014000000000000012,-0.00713337757133381,0.014174946770759478,-0.007000000000000117,-0.007000000000000117,0.014000000000000012,-0.007000000000000006,-0.007000000000000117,-0.007000000000000006,-0.007000000000000006,-0.0066013460015834635,0.015607928642219937,-0.006999999999999895,-0.006999999999999895
T,-0.007000000000000006,-0.0058082840236686195,-0.004466666666666619,-0.005576678445229799,-0.004280216070222664,-0.006309327846364843,-0.0050006618133686676,-0.005718709677419387,0.015325670498084198,-0.007000000000000117,0.014000000000000012,-0.007000000000000117,-0.007000000000000117,-0.009726443768997006,-0.016473459426479486,-0.006999999999999895,-0.006999999999999895,-0.007000000000000117,-0.007000000000000117,-0.010569583088666956,-0.006999999999999895,-0.005279612756264429,0.015206854345165333,0.014000000000000012,-0.006999999999999895,-0.007000000000000117,-0.017941050832977368,-0.006999999999999895,-0.007000000000000006,0.04166666666666674,-0.0019141414141414792,-0.006999999999999895
BKR,-0.006999999999999895,-0.006197467672413581,-0.006452568632780542,-0.004486075949366897,-0.007000000000000117,-0.007000000000000006,-0.007000000000000117,-0.006091214154972491,-0.007000000000000006,0.015416259695489987,-0.008194322505121754,-0.007000000000000006,-0.007000000000000006,0.014000000000000012,-0.0066543082732579695,-0.006999999999999895,0.014000000000000234,-0.0048291692692067345,-0.006999999999999895,0.014000000000000012,-0.005193137509747592,0.015384615384615108,-0.006719332956472535,0.014000000000000012,-0.006999999999999895,0.016631467793030597,0.014000000000000012,-0.006999999999999895,0.014000000000000012,-0.007000000000000117,-0.006999999999999895,0.014000000000000012,0.014000000000000012,0.014000000000000012,-0.007000000000000006
BAC,-0.006999999999999895,-0.007000000000000006,-0.007000000000000006,-0.006999999999999895,0.014000000000000012,-0.0041968948482710156,-0.007000000000000006,0.014000000000000012,0.01572649572649576,-0.007000000000000117,-0.011509817197020933,0.014000000000000012,0.015164108618654248,0.013999999999999901,-0.008099688473520494,0.014000000000000012,0.0235294117647058,-0.006999999999999895,-0.006999999999999895,-0.006456410256410194,-0.005485714285714316,-0.006503003003002883,-0.006499495967741908,-0.017065715741212406,0.015842129845866526,-0.006999999999999895,0.014000000000000012,-0.0,-0.002043655039589254,-0.007000000000000006,0.01923899102180404
BAX,-0.006266797932562018,-0.007000000000000006,0.014468742571904114,-0.006076429226536284,-0.007000000000000117,-0.007000000000000117,0.014000000000000012,-0.009238451935081216,-0.007000000000000006,-0.007000000000000117,0.013999999999999901,0.014000000000000123,-0.007000000000000006,-0.007000000000000006,-0.006411904056855211,-0.006440244580322219,0.014000000000000012,0.017728531855955465,0.014000000000000012,0.014000000000000123,0.014000000000000012,0.014000000000000012,0.014000000000000012,0.014000000000000012,-0.007000000000000006,0.0217821782178218,-0.006999999999999895,-0.007000000000000006
BWA,0.014000000000000012,-0.006999999999999895,-0.004290362035224815,-0.008663634394628472,-0.006744740177439645,-0.007000000000000117,0.014000000000000123,0.014000000000000012,-0.007000000000000006,0.013999999999999901,-0.007000000000000006,-0.007000000000000006,-0.0072202166064982976,0.014000000000000012,0.014000000000000012,0.014000000000000012,-0.007000000000000006,0.014000000000000012,0.014000000000000012,-0.007000000000000117,-0.006360634920634878,-0.006999999999999895,0.017846153846153845,-0.005686664771111571,-0.0028857650192364304,0.024071322436850062,-0.006999999999999895,-0.007000000000000117,-0.006999999999999895,0.014000000000000012,-0.006999999999999895,-0.0071317829457362425,-0.006999999999999784,-0.007000000000000006,-0.006692093023255574,-0.0049109883364025775,-0.006379161528976551,-0.007377805102982249,-0.011923438970818934,-0.005258990318118828,-0.007610853739245638
