Date,Open,High,Low,Close,Adj Close,Volume
2022-12-05,176.89999389648438,176.89999389648438,168.3000030517578,168.61000061035156,168.61000061035156,3160600
2022-12-12,170.25999450683594,175.74000549316406,168.2899932861328,169.33999633789062,169.33999633789062,2506000
2022-12-19,168.9600067138672,175.64999389648438,165.5,168.97999572753906,168.97999572753906,2227000
2022-12-26,168.72999572753906,172.47999572753906,162.38999938964844,165.92999267578125,165.92999267578125,1219200
2023-01-02,167.8800048828125,171.52000427246094,164.6699981689453,170.89999389648438,170.89999389648438,1789600
2023-01-09,171.9600067138672,189.6199951171875,171.9600067138672,188.1300048828125,188.1300048828125,3162200
2023-01-16,188.30999755859375,189.13999938964844,181.52000427246094,185.02000427246094,185.02000427246094,2293400
2023-01-23,187.22000122070312,194.8000030517578,184.0399932861328,191.61000061035156,191.61000061035156,4193400
2023-01-30,191.27000427246094,204.99000549316406,189.75,198.19000244140625,198.19000244140625,3256900
2023-02-06,197.36000061035156,200.69000244140625,168.3000030517578,184.5500030517578,184.5500030517578,5561700
2023-02-13,186.8800048828125,200.97000122070312,183.66000366210938,189.25999450683594,189.25999450683594,2626400
2023-02-20,188.8699951171875,196.74000549316406,187.63999938964844,193.5500030517578,193.5500030517578,2256600
2023-02-27,194.44000244140625,224.0,194.1300048828125,220.9499969482422,220.9499969482422,9831000
2023-03-06,217.58999633789062,226.0,212.74000549316406,213.0,213.0,3689800
2023-03-13,209.55999755859375,217.1199951171875,207.0,213.1199951171875,213.1199951171875,3635300
2023-03-20,214.14999389648438,221.69000244140625,211.2899932861328,216.5800018310547,216.5800018310547,2535100
2023-03-27,218.75,227.55999755859375,214.77999877929688,224.85000610351562,224.85000610351562,3736800
2023-04-03,223.97999572753906,229.0,213.72999572753906,219.7100067138672,219.7100067138672,2193700
2023-04-10,218.6699981689453,226.5,217.5500030517578,223.91000366210938,223.91000366210938,3191500
2023-04-17,225.0,228.7899932861328,223.30999755859375,225.02000427246094,225.02000427246094,3461300
2023-04-24,224.66000366210938,226.80999755859375,207.72000122070312,210.7100067138672,210.7100067138672,2987600
2023-05-01,211.3300018310547,229.9499969482422,210.3000030517578,219.91000366210938,219.91000366210938,21783800
2023-05-08,219.91000366210938,228.41000366210938,186.32000732421875,201.5,201.5,8251800
2023-05-15,200.1999969482422,205.3000030517578,196.2100067138672,196.86000061035156,196.86000061035156,4412700
2023-05-22,197.5800018310547,204.22999572753906,189.6300048828125,194.9499969482422,194.9499969482422,3862400
2023-05-29,196.0,197.49000549316406,189.89999389648438,193.25,193.25,6097200
2023-06-05,192.86000061035156,199.83999633789062,190.2100067138672,194.82000732421875,194.82000732421875,3189900
2023-06-12,195.89999389648438,206.3300018310547,194.49000549316406,202.36000061035156,202.36000061035156,6108200
2023-06-19,201.5,205.64999389648438,188.64999389648438,188.7100067138672,188.7100067138672,3537300
2023-06-26,188.8800048828125,197.35000610351562,186.8800048828125,195.1199951171875,195.1199951171875,2837800
2023-07-03,194.30999755859375,195.7899932861328,186.69000244140625,188.10000610351562,188.10000610351562,1993600
2023-07-10,189.02999877929688,197.4199981689453,188.86000061035156,192.24000549316406,192.24000549316406,2290200
2023-07-17,192.22999572753906,196.9199981689453,179.61000061035156,179.9600067138672,179.9600067138672,3606700
2023-07-24,179.5399932861328,186.36000061035156,176.0800018310547,182.63999938964844,182.63999938964844,4082200
2023-07-31,183.14999389648438,186.14999389648438,175.3699951171875,180.86000061035156,180.86000061035156,3024200
2023-08-07,181.89999389648438,211.88999938964844,175.58999633789062,211.22999572753906,211.22999572753906,7017000
2023-08-14,209.58999633789062,211.64999389648438,192.8699951171875,200.10000610351562,200.10000610351562,3268900
2023-08-21,199.55999755859375,204.17999267578125,193.30999755859375,198.42999267578125,198.42999267578125,2296600
2023-08-28,199.72999572753906,215.47999572753906,199.27000427246094,215.38999938964844,215.38999938964844,2484500
2023-09-04,214.5,217.61000061035156,208.14999389648438,214.7100067138672,214.7100067138672,1846700
2023-09-11,214.47000122070312,215.0,204.9499969482422,206.2100067138672,206.2100067138672,2299000
2023-09-18,204.60000610351562,211.19000244140625,194.5,195.4199981689453,195.4199981689453,2401800
2023-09-25,193.9499969482422,201.5399932861328,189.1199951171875,198.99000549316406,198.99000549316406,2424600
2023-10-02,197.2899932861328,201.4499969482422,190.00999450683594,199.6999969482422,199.6999969482422,1701300
2023-10-09,202.1999969482422,220.7100067138672,200.99000549316406,215.42999267578125,215.42999267578125,2687100
2023-10-16,217.1999969482422,223.3000030517578,207.1999969482422,210.86000061035156,210.86000061035156,1922700
2023-10-23,209.97999572753906,215.1699981689453,199.2899932861328,200.75999450683594,200.75999450683594,1584500
2023-10-30,203.58999633789062,219.36000061035156,199.5,217.25,217.25,1979200
2023-11-06,219.38999938964844,231.7100067138672,212.88999938964844,217.94000244140625,217.94000244140625,4587700
2023-11-13,218.27000427246094,225.3800048828125,216.72999572753906,223.47999572753906,223.47999572753906,2283300
2023-11-20,224.3699951171875,230.82000732421875,224.16000366210938,228.4199981689453,228.4199981689453,1031000
2023-11-27,227.36000061035156,233.8000030517578,224.27999877929688,231.50999450683594,231.50999450683594,2359700
2023-12-04,229.60000610351562,236.3800048828125,229.02000427246094,233.80999755859375,233.80999755859375,1027665
