Datetime,Open,High,Low,Close,Adj Close,Volume
2023-12-13 09:30:00-05:00,6.820000171661377,6.900000095367432,6.769999980926514,6.789999961853027,6.789999961853027,54906
2023-12-13 09:35:00-05:00,6.789999961853027,6.789999961853027,6.599999904632568,6.625,6.625,188200
2023-12-13 09:40:00-05:00,6.624899864196777,6.710000038146973,6.624899864196777,6.670000076293945,6.670000076293945,41378
2023-12-13 09:45:00-05:00,6.664999961853027,6.704999923706055,6.644999980926514,6.644999980926514,6.644999980926514,27134
2023-12-13 09:50:00-05:00,6.639999866485596,6.65500020980835,6.525000095367432,6.540200233459473,6.540200233459473,72061
2023-12-13 09:55:00-05:00,6.539999961853027,6.545000076293945,6.510000228881836,6.53000020980835,6.53000020980835,73587
2023-12-13 10:00:00-05:00,6.53000020980835,6.570000171661377,6.525000095367432,6.550000190734863,6.550000190734863,58410
2023-12-13 10:05:00-05:00,6.550000190734863,6.57390022277832,6.519999980926514,6.57390022277832,6.57390022277832,100524
2023-12-13 10:10:00-05:00,6.577000141143799,6.579999923706055,6.550000190734863,6.559899806976318,6.559899806976318,41926
2023-12-13 10:15:00-05:00,6.5578999519348145,6.599999904632568,6.53000020980835,6.583600044250488,6.583600044250488,32413
2023-12-13 10:20:00-05:00,6.585000038146973,6.609899997711182,6.570000171661377,6.590000152587891,6.590000152587891,35581
2023-12-13 10:25:00-05:00,6.579999923706055,6.599899768829346,6.565000057220459,6.570000171661377,6.570000171661377,23990
2023-12-13 10:30:00-05:00,6.570000171661377,6.570000171661377,6.525000095367432,6.559999942779541,6.559999942779541,32735
2023-12-13 10:35:00-05:00,6.565000057220459,6.614999771118164,6.562099933624268,6.614999771118164,6.614999771118164,17988
2023-12-13 10:40:00-05:00,6.610000133514404,6.646900177001953,6.6097002029418945,6.646900177001953,6.646900177001953,35244
2023-12-13 10:45:00-05:00,6.650000095367432,6.650000095367432,6.630000114440918,6.630000114440918,6.630000114440918,15587
2023-12-13 10:50:00-05:00,6.630000114440918,6.849999904632568,6.625,6.829999923706055,6.829999923706055,154162
2023-12-13 10:55:00-05:00,6.829999923706055,6.84499979019165,6.791100025177002,6.800000190734863,6.800000190734863,35286
