date,open,high,low,close,volume,average,barCount
2023-04-06,68.91,69.18,63.4,64.6,2501880.0,65.705,19161
2023-04-14,64.4,67.86,64.2,67.12,2574662.0,66.368,17912
2023-04-21,67.17,69.19,66.86,68.78,2698306.0,68.016,18226
2023-04-28,68.94,70.23,66.29,68.29,5369534.0,68.425,38367
2023-05-05,68.93,70.56,68.21,70.38,2546645.0,69.686,18418
2023-05-12,70.64,70.85,66.72,67.24,2469791.0,68.485,15909
2023-05-19,67.22,69.74,66.59,68.42,1704242.0,68.014,12815
2023-05-26,68.3,68.91,65.55,66.67,1819909.0,66.978,13496
2023-06-02,66.62,68.44,63.88,68.41,2676074.0,65.557,18408
2023-06-09,68.31,70.26,67.7,68.79,1600438.0,69.04,11889
2023-06-16,68.92,71.2,68.22,71.0,2298721.0,69.963,15338
2023-06-23,70.42,70.63,68.17,69.49,1430575.0,69.589,10700
2023-06-30,69.49,73.22,69.49,72.78,1714104.0,71.883,11887
2023-07-07,72.3,72.86,69.85,70.64,1657698.0,70.964,12684
2023-07-14,70.73,74.88,70.57,74.41,2393440.0,73.315,17083
2023-07-21,74.59,76.95,74.24,75.99,2476483.0,75.907,17321
2023-07-28,76.0,76.37,71.96,72.19,4557338.0,74.375,33457
2023-08-04,72.29,73.72,71.6,72.64,2698854.0,72.567,19447
2023-08-11,72.97,74.31,71.23,71.36,2078267.0,72.943,14418
2023-08-18,71.16,71.71,68.69,68.92,2156079.0,70.515,15218
2023-08-25,68.87,70.51,68.14,69.75,1476449.0,69.342,11528
2023-09-01,69.93,73.68,69.93,73.57,1576447.0,72.288,11814
2023-09-08,73.3,73.3,70.03,70.19,1310202.0,71.488,10183
2023-09-15,70.63,70.7,66.42,66.77,2500624.0,67.923,17925
2023-09-22,66.87,67.73,64.39,64.51,2417904.0,66.018,17141
2023-09-29,64.37,67.28,64.14,66.13,2660331.0,65.747,19665
2023-10-06,65.9,67.78,64.86,67.29,2438486.0,66.201,19154
2023-10-13,66.53,71.16,66.44,70.26,3255096.0,69.718,24139
2023-10-20,70.99,72.71,66.26,66.66,2944025.0,69.413,22725
2023-10-27,66.59,70.12,65.08,67.81,4035261.0,67.526,29511
2023-11-03,68.71,72.83,67.96,71.56,3227514.0,70.44,21922
2023-11-10,71.51,72.97,70.3,72.82,2460443.0,71.434,17646
2023-11-17,72.41,76.98,72.41,76.38,2421268.0,75.113,17320
2023-11-24,76.03,76.43,75.07,76.01,1075350.0,75.963,8261
2023-12-01,75.53,76.85,74.43,76.74,1504556.0,75.647,10523
2023-12-08,76.1,79.29,75.91,77.99,2630458.0,77.235,17055
2023-12-15,78.32,80.84,77.66,79.2,2954856.0,79.404,20309
2023-12-22,79.34,82.03,78.86,81.73,1831634.0,80.613,13524
2023-12-29,81.7,82.77,81.42,82.44,847143.0,82.171,6497
2024-01-05,81.7,82.63,78.09,79.04,1361801.0,79.657,10464
2024-01-12,79.27,81.54,78.44,81.11,1778605.0,80.024,13871
2024-01-19,80.55,81.71,79.84,81.21,1240395.0,80.705,9046
2024-01-26,81.64,82.41,80.3,80.92,2351912.0,81.451,15655
2024-02-02,80.95,81.8,76.93,78.33,3910240.0,78.749,27986
2024-02-09,78.04,80.82,76.89,80.54,2120037.0,79.056,15357
2024-02-16,80.76,82.16,78.76,80.09,2026935.0,80.532,14651
2024-02-23,79.55,81.51,79.05,81.4,1784139.0,80.157,12580
2024-03-01,81.4,84.09,81.1,83.94,2324438.0,82.776,16381
2024-03-08,84.0,87.6,83.15,85.82,2004552.0,85.186,14667
2024-03-15,85.64,87.91,84.62,87.09,1997668.0,86.364,13978
2024-03-22,87.11,89.96,85.67,89.28,2115127.0,87.859,15131
2024-03-28,89.38,89.86,87.61,89.46,1466737.0,88.501,11262
2024-04-05,89.33,89.77,86.79,87.54,2180568.0,88.351,16444
2024-04-12,88.05,88.05,83.87,86.5,2678013.0,86.203,21384
2024-04-19,87.94,88.0,84.61,86.07,3255913.0,86.245,24254
2024-04-26,86.25,88.77,80.64,83.21,3620754.0,84.663,26367
2024-05-03,82.9,84.94,82.56,84.31,2428769.0,83.586,17512
2024-05-10,84.98,87.36,84.78,86.38,1234689.0,85.715,8876
2024-05-17,86.7,87.83,84.84,85.68,1411895.0,86.324,9513
2024-05-24,85.83,86.76,83.88,84.78,1597238.0,85.214,11300
2024-05-31,84.69,84.82,80.93,83.64,2023199.0,82.315,13463
2024-06-07,83.52,83.75,80.23,81.08,1402151.0,81.548,10350
2024-06-14,80.71,84.3,80.37,82.46,1376588.0,82.533,9958
2024-06-21,82.16,84.65,82.16,84.14,1417841.0,83.714,9118
2024-06-28,84.33,85.59,81.26,81.78,1901181.0,82.898,13418
2024-07-05,82.19,82.24,79.17,80.48,1594685.0,80.516,10070
2024-07-12,80.72,88.64,80.2,87.83,2311462.0,83.579,15130
