date,open,high,low,close,volume,average,barCount
2023-03-13 09:30:00-04:00,126.19,126.86,126.0,126.48,33859.0,126.279,160
2023-03-13 09:35:00-04:00,126.59,129.8,126.53,129.8,40283.0,128.285,359
2023-03-13 09:40:00-04:00,129.83,129.9,127.91,128.66,24880.0,128.784,206
2023-03-13 09:45:00-04:00,128.79,129.63,128.51,129.04,63119.0,128.715,167
2023-03-13 09:50:00-04:00,128.96,129.52,128.23,128.96,11956.0,128.95,103
2023-03-13 09:55:00-04:00,128.93,129.17,128.63,129.11,10399.0,128.959,93
2023-03-13 10:00:00-04:00,129.06,129.06,128.37,128.79,9173.0,128.796,86
2023-03-13 10:05:00-04:00,128.71,128.85,127.57,128.78,79952.0,128.293,377
2023-03-13 10:10:00-04:00,128.98,129.24,128.54,128.69,48419.0,128.903,240
2023-03-13 10:15:00-04:00,128.7,128.74,127.09,127.09,20172.0,128.042,95
2023-03-13 10:20:00-04:00,126.84,127.08,126.3,126.55,26891.0,126.873,215
2023-03-13 10:25:00-04:00,126.49,126.9,126.23,126.35,15224.0,126.516,132
2023-03-13 10:30:00-04:00,126.43,127.1,126.21,126.89,19254.0,126.612,171
2023-03-13 10:35:00-04:00,126.89,127.05,126.73,126.87,16732.0,126.961,140
2023-03-13 10:40:00-04:00,126.96,127.08,126.43,126.95,13909.0,126.927,113
2023-03-13 10:45:00-04:00,127.03,127.03,126.56,126.79,15869.0,126.873,133
2023-03-13 10:50:00-04:00,126.86,126.91,126.26,126.54,9433.0,126.479,82
2023-03-13 10:55:00-04:00,126.5,127.76,126.47,127.6,21406.0,127.307,196
2023-03-13 11:00:00-04:00,127.68,128.07,127.48,127.75,32079.0,127.769,299
2023-03-13 11:05:00-04:00,127.87,128.49,127.83,128.34,21853.0,128.131,192
2023-03-13 11:10:00-04:00,128.36,129.2,128.36,128.9,67342.0,128.664,386
2023-03-13 11:15:00-04:00,128.89,129.0,128.55,128.58,21693.0,128.794,191
2023-03-13 11:20:00-04:00,128.58,128.85,128.42,128.74,9357.0,128.656,91
2023-03-13 11:25:00-04:00,128.81,129.46,128.63,129.46,26421.0,129.054,150
2023-03-13 11:30:00-04:00,129.58,129.6,128.77,129.0,14884.0,129.231,137
2023-03-13 11:35:00-04:00,129.0,129.0,128.3,128.4,7765.0,128.627,75
2023-03-13 11:40:00-04:00,128.48,129.1,128.48,128.69,4937.0,128.712,42
2023-03-13 11:45:00-04:00,128.78,128.79,128.08,128.47,8680.0,128.505,75
2023-03-13 11:50:00-04:00,128.38,128.4,127.1,127.1,5792.0,127.933,51
2023-03-13 11:55:00-04:00,127.13,127.42,126.82,127.3,31777.0,127.033,241
2023-03-13 12:00:00-04:00,127.41,128.05,127.07,127.14,11414.0,127.472,100
2023-03-13 12:05:00-04:00,127.29,127.94,127.17,127.64,13529.0,127.615,92
2023-03-13 12:10:00-04:00,127.58,127.58,126.55,127.14,10512.0,127.033,89
2023-03-13 12:15:00-04:00,127.18,127.59,127.13,127.14,3556.0,127.318,34
2023-03-13 12:20:00-04:00,127.02,127.25,126.68,126.68,4022.0,127.049,36
2023-03-13 12:25:00-04:00,126.63,126.75,126.32,126.58,15773.0,126.572,147
2023-03-13 12:30:00-04:00,126.58,126.62,126.13,126.19,9264.0,126.443,86
2023-03-13 12:35:00-04:00,126.19,126.33,126.09,126.21,37070.0,126.202,340
2023-03-13 12:40:00-04:00,126.29,126.99,126.29,126.51,7716.0,126.563,74
2023-03-13 12:45:00-04:00,126.5,126.57,125.59,125.79,12212.0,126.104,93
2023-03-13 12:50:00-04:00,125.79,126.2,125.78,126.2,3561.0,125.908,34
2023-03-13 12:55:00-04:00,126.27,126.49,125.98,126.22,9260.0,126.228,77
2023-03-13 13:00:00-04:00,126.26,126.36,125.76,125.82,6184.0,126.035,55
2023-03-13 13:05:00-04:00,125.82,126.25,125.69,126.16,4607.0,125.914,40
2023-03-13 13:10:00-04:00,126.21,126.57,126.16,126.57,6723.0,126.412,50
2023-03-13 13:15:00-04:00,126.44,126.89,126.42,126.57,5834.0,126.616,45
2023-03-13 13:20:00-04:00,126.5,126.6,126.31,126.37,5672.0,126.452,49
2023-03-13 13:25:00-04:00,126.29,126.54,126.19,126.36,9458.0,126.351,66
2023-03-13 13:30:00-04:00,126.44,126.44,126.06,126.11,13815.0,126.303,119
2023-03-13 13:35:00-04:00,126.11,127.1,126.01,126.79,9088.0,126.585,74
2023-03-13 13:40:00-04:00,126.72,127.13,126.64,127.13,8279.0,126.855,66
2023-03-13 13:45:00-04:00,127.33,127.5,127.05,127.14,5551.0,127.263,52
2023-03-13 13:50:00-04:00,127.03,127.12,126.79,126.79,10639.0,126.964,96
2023-03-13 13:55:00-04:00,126.83,127.17,126.82,126.82,5310.0,126.966,47
2023-03-13 14:00:00-04:00,126.82,127.32,126.82,127.06,9443.0,127.046,77
2023-03-13 14:05:00-04:00,126.94,127.2,126.89,127.11,5933.0,127.032,50
2023-03-13 14:10:00-04:00,127.13,127.57,127.12,127.41,9262.0,127.327,40
2023-03-13 14:15:00-04:00,127.41,128.0,127.4,127.82,27968.0,127.884,142
2023-03-13 14:20:00-04:00,127.77,127.88,127.51,127.79,9343.0,127.718,80
2023-03-13 14:25:00-04:00,127.84,128.06,127.56,127.81,13148.0,127.781,103
2023-03-13 14:30:00-04:00,127.84,128.08,127.84,128.0,39085.0,127.954,203
2023-03-13 14:35:00-04:00,128.04,128.09,127.7,127.83,23616.0,127.857,185
2023-03-13 14:40:00-04:00,127.82,128.09,127.61,127.67,26984.0,127.841,157
2023-03-13 14:45:00-04:00,127.68,127.71,127.39,127.5,16683.0,127.565,141
2023-03-13 14:50:00-04:00,127.5,127.51,127.2,127.35,13945.0,127.384,117
2023-03-13 14:55:00-04:00,127.43,127.5,127.32,127.45,5607.0,127.413,55
2023-03-13 15:00:00-04:00,127.44,127.51,127.08,127.2,14800.0,127.291,114
2023-03-13 15:05:00-04:00,127.14,127.49,127.05,127.11,28354.0,127.267,162
2023-03-13 15:10:00-04:00,127.04,127.27,127.01,127.23,13660.0,127.138,126
2023-03-13 15:15:00-04:00,127.25,127.27,127.02,127.24,10784.0,127.144,101
2023-03-13 15:20:00-04:00,127.2,127.21,126.91,126.91,22217.0,127.042,194
2023-03-13 15:25:00-04:00,126.92,126.95,126.57,126.57,21556.0,126.722,182
2023-03-13 15:30:00-04:00,126.61,126.64,126.28,126.31,63284.0,126.402,452
2023-03-13 15:35:00-04:00,126.25,126.27,125.82,125.98,65746.0,126.089,523
2023-03-13 15:40:00-04:00,126.0,126.47,125.9,126.22,40723.0,126.092,362
2023-03-13 15:45:00-04:00,126.19,126.24,126.0,126.15,23317.0,126.145,215
2023-03-13 15:50:00-04:00,126.12,126.2,125.78,125.8,68258.0,125.949,579
2023-03-13 15:55:00-04:00,125.8,126.13,125.58,126.13,137974.0,125.811,982
2023-03-14 09:30:00-04:00,128.56,128.89,126.49,126.86,35949.0,127.703,189
2023-03-14 09:35:00-04:00,127.05,127.12,126.16,126.16,31386.0,126.749,187
2023-03-14 09:40:00-04:00,126.32,127.14,125.63,125.79,72875.0,126.475,365
2023-03-14 09:45:00-04:00,125.95,126.8,125.79,126.73,30694.0,126.088,253
2023-03-14 09:50:00-04:00,126.68,127.06,126.34,126.41,58611.0,126.702,402
2023-03-14 09:55:00-04:00,126.48,126.64,125.83,126.63,37605.0,126.167,257
2023-03-14 10:00:00-04:00,126.7,127.04,126.07,126.93,62279.0,126.562,470
2023-03-14 10:05:00-04:00,127.04,127.26,126.39,126.68,168403.0,126.929,1191
2023-03-14 10:10:00-04:00,126.63,127.13,126.57,126.85,65275.0,126.88,473
2023-03-14 10:15:00-04:00,126.85,127.98,126.79,127.96,87596.0,127.095,675
2023-03-14 10:20:00-04:00,127.88,128.08,127.49,127.85,23490.0,127.724,170
2023-03-14 10:25:00-04:00,127.93,128.33,127.7,128.32,10208.0,128.078,84
2023-03-14 10:30:00-04:00,128.28,128.7,128.19,128.68,23879.0,128.404,168
2023-03-14 10:35:00-04:00,128.63,128.8,127.91,128.11,14411.0,128.566,115
2023-03-14 10:40:00-04:00,128.12,128.4,128.06,128.18,8030.0,128.243,72
2023-03-14 10:45:00-04:00,128.16,128.43,128.15,128.4,10097.0,128.322,88
2023-03-14 10:50:00-04:00,128.4,128.4,128.15,128.16,12391.0,128.288,95
2023-03-14 10:55:00-04:00,128.09,128.16,127.61,127.62,12097.0,127.991,73
2023-03-14 11:00:00-04:00,127.71,127.95,127.39,127.4,26437.0,127.671,196
2023-03-14 11:05:00-04:00,127.44,127.76,127.44,127.72,20706.0,127.582,122
2023-03-14 11:10:00-04:00,127.68,128.2,127.67,128.2,8696.0,127.852,52
2023-03-14 11:15:00-04:00,128.18,128.4,127.94,127.95,10179.0,128.139,65
2023-03-14 11:20:00-04:00,128.0,128.08,127.72,127.98,7364.0,127.865,60
2023-03-14 11:25:00-04:00,127.98,128.0,127.79,127.79,13315.0,127.885,69
2023-03-14 11:30:00-04:00,127.74,127.8,127.54,127.72,18633.0,127.653,123
2023-03-14 11:35:00-04:00,127.69,127.88,127.46,127.5,10806.0,127.611,82
2023-03-14 11:40:00-04:00,127.48,127.53,127.38,127.42,8646.0,127.436,60
2023-03-14 11:45:00-04:00,127.44,127.48,126.92,127.04,20976.0,127.21,139
2023-03-14 11:50:00-04:00,127.06,127.19,126.95,127.05,6939.0,127.048,54
2023-03-14 11:55:00-04:00,127.08,127.16,126.87,126.92,14028.0,127.008,95
2023-03-14 12:00:00-04:00,126.88,126.95,126.82,126.95,11736.0,126.883,89
2023-03-14 12:05:00-04:00,126.99,127.11,126.81,127.08,11713.0,126.944,65
2023-03-14 12:10:00-04:00,127.08,127.12,126.74,127.05,12110.0,126.966,91
2023-03-14 12:15:00-04:00,126.92,127.07,126.8,127.07,8841.0,126.922,58
2023-03-14 12:20:00-04:00,127.06,127.13,126.84,126.97,8641.0,126.994,63
2023-03-14 12:25:00-04:00,126.91,127.08,126.85,126.89,9670.0,126.973,76
2023-03-14 12:30:00-04:00,126.97,127.39,126.92,127.34,2670.0,127.138,23
2023-03-14 12:35:00-04:00,127.4,127.81,127.39,127.55,12911.0,127.567,76
2023-03-14 12:40:00-04:00,127.6,127.69,127.22,127.51,5655.0,127.453,50
2023-03-14 12:45:00-04:00,127.54,127.73,127.52,127.65,14529.0,127.62,96
2023-03-14 12:50:00-04:00,127.77,127.84,127.35,127.52,17312.0,127.579,141
2023-03-14 12:55:00-04:00,127.51,127.56,127.16,127.17,15706.0,127.457,124
2023-03-14 13:00:00-04:00,127.12,127.19,126.82,126.92,7622.0,127.035,51
2023-03-14 13:05:00-04:00,126.91,126.91,126.5,126.53,8544.0,126.715,66
2023-03-14 13:10:00-04:00,126.54,126.54,126.31,126.34,12604.0,126.44,97
2023-03-14 13:15:00-04:00,126.33,126.56,125.74,126.56,22406.0,126.293,186
2023-03-14 13:20:00-04:00,126.56,126.66,126.24,126.62,27914.0,126.507,248
2023-03-14 13:25:00-04:00,126.66,126.95,126.48,126.68,11002.0,126.716,68
2023-03-14 13:30:00-04:00,126.56,126.61,126.25,126.42,11441.0,126.433,76
2023-03-14 13:35:00-04:00,126.47,126.66,126.36,126.52,11937.0,126.555,72
2023-03-14 13:40:00-04:00,126.52,126.76,126.45,126.46,11859.0,126.597,100
2023-03-14 13:45:00-04:00,126.45,126.56,126.32,126.52,13487.0,126.475,115
2023-03-14 13:50:00-04:00,126.52,126.6,126.35,126.56,6700.0,126.482,59
2023-03-14 13:55:00-04:00,126.5,126.52,126.31,126.41,6511.0,126.448,51
2023-03-14 14:00:00-04:00,126.5,126.53,126.1,126.12,7942.0,126.357,70
2023-03-14 14:05:00-04:00,126.1,126.1,125.63,125.82,4646.0,125.852,42
2023-03-14 14:10:00-04:00,125.82,126.28,125.81,126.27,12989.0,126.121,115
2023-03-14 14:15:00-04:00,126.2,126.2,125.84,126.0,4471.0,126.012,43
2023-03-14 14:20:00-04:00,125.93,125.93,125.64,125.81,10048.0,125.79,76
2023-03-14 14:25:00-04:00,125.81,126.13,125.81,125.87,6405.0,125.994,55
2023-03-14 14:30:00-04:00,125.81,126.49,125.73,126.4,15368.0,126.242,92
2023-03-14 14:35:00-04:00,126.41,126.6,126.23,126.27,8242.0,126.366,76
2023-03-14 14:40:00-04:00,126.3,126.3,125.98,126.04,5558.0,126.12,49
2023-03-14 14:45:00-04:00,125.98,126.45,125.97,126.34,6248.0,126.257,61
2023-03-14 14:50:00-04:00,126.3,126.78,126.3,126.73,6922.0,126.602,62
2023-03-14 14:55:00-04:00,126.66,126.74,126.41,126.41,7244.0,126.587,63
2023-03-14 15:00:00-04:00,126.46,126.55,126.29,126.4,5879.0,126.442,48
2023-03-14 15:05:00-04:00,126.41,126.65,126.28,126.29,10972.0,126.504,89
2023-03-14 15:10:00-04:00,126.36,126.38,126.02,126.07,8987.0,126.214,75
2023-03-14 15:15:00-04:00,126.09,126.38,125.69,126.37,10059.0,126.003,86
2023-03-14 15:20:00-04:00,126.38,126.38,125.84,125.85,10244.0,126.077,68
2023-03-14 15:25:00-04:00,125.93,126.23,125.91,126.23,4520.0,126.059,41
2023-03-14 15:30:00-04:00,126.29,126.49,126.22,126.49,10098.0,126.327,85
2023-03-14 15:35:00-04:00,126.58,126.7,126.38,126.38,15373.0,126.552,127
2023-03-14 15:40:00-04:00,126.34,126.62,126.3,126.62,9116.0,126.471,81
2023-03-14 15:45:00-04:00,126.65,126.68,126.44,126.58,15370.0,126.616,142
2023-03-14 15:50:00-04:00,126.67,126.82,126.28,126.38,35680.0,126.584,301
2023-03-14 15:55:00-04:00,126.41,126.82,126.41,126.54,75505.0,126.645,610
2023-03-15 09:30:00-04:00,124.19,125.7,123.77,124.78,29593.0,124.447,82
2023-03-15 09:35:00-04:00,124.63,124.96,123.92,124.64,21834.0,124.62,170
2023-03-15 09:40:00-04:00,124.48,124.72,124.32,124.67,27192.0,124.562,240
2023-03-15 09:45:00-04:00,124.67,125.04,124.46,125.04,33792.0,124.677,179
2023-03-15 09:50:00-04:00,125.0,125.0,123.93,124.34,10658.0,124.425,91
2023-03-15 09:55:00-04:00,124.27,124.27,123.26,123.37,7988.0,123.646,71
2023-03-15 10:00:00-04:00,123.41,124.15,123.41,124.05,16847.0,123.761,143
2023-03-15 10:05:00-04:00,124.29,124.87,124.11,124.77,51349.0,124.414,348
2023-03-15 10:10:00-04:00,124.83,125.32,124.8,124.81,8330.0,125.007,57
2023-03-15 10:15:00-04:00,124.99,125.34,124.81,125.29,8868.0,125.099,81
2023-03-15 10:20:00-04:00,125.34,125.66,125.1,125.1,3294.0,125.418,28
2023-03-15 10:25:00-04:00,124.85,124.97,124.06,124.77,15743.0,124.573,124
2023-03-15 10:30:00-04:00,124.87,125.24,124.71,124.79,9211.0,124.95,80
2023-03-15 10:35:00-04:00,124.79,124.96,124.45,124.45,20615.0,124.748,195
2023-03-15 10:40:00-04:00,124.56,124.56,123.96,124.01,7382.0,124.281,65
2023-03-15 10:45:00-04:00,123.91,124.03,123.63,123.76,9311.0,123.814,75
2023-03-15 10:50:00-04:00,123.92,124.38,123.74,124.26,15605.0,124.052,138
2023-03-15 10:55:00-04:00,124.3,124.93,124.3,124.8,125526.0,124.57,460
2023-03-15 11:00:00-04:00,124.8,124.94,124.5,124.8,48654.0,124.741,343
2023-03-15 11:05:00-04:00,124.87,125.25,124.58,125.03,21362.0,125.045,160
2023-03-15 11:10:00-04:00,125.12,125.44,124.99,125.01,19085.0,125.187,176
2023-03-15 11:15:00-04:00,124.94,125.19,124.93,125.19,13241.0,125.073,95
2023-03-15 11:20:00-04:00,125.1,125.17,124.85,125.1,40713.0,124.979,329
2023-03-15 11:25:00-04:00,125.18,125.26,124.98,125.08,9501.0,125.098,85
2023-03-15 11:30:00-04:00,125.01,125.13,124.69,124.69,15198.0,124.87,117
2023-03-15 11:35:00-04:00,124.68,125.01,124.62,124.98,27351.0,124.848,201
2023-03-15 11:40:00-04:00,124.96,125.24,124.9,125.17,36179.0,125.066,166
2023-03-15 11:45:00-04:00,125.18,125.3,124.97,125.09,41920.0,125.131,100
2023-03-15 11:50:00-04:00,125.07,125.3,124.9,125.11,22592.0,125.142,102
2023-03-15 11:55:00-04:00,125.04,125.26,124.92,125.11,6207.0,125.03,58
2023-03-15 12:00:00-04:00,125.26,125.33,124.98,125.14,4040.0,125.177,38
2023-03-15 12:05:00-04:00,125.08,125.32,125.0,125.29,2970.0,125.182,24
2023-03-15 12:10:00-04:00,125.19,125.32,125.12,125.26,4295.0,125.192,35
2023-03-15 12:15:00-04:00,125.23,125.39,124.97,125.0,13479.0,125.082,103
2023-03-15 12:20:00-04:00,125.0,125.07,124.53,124.62,30453.0,124.971,276
2023-03-15 12:25:00-04:00,124.63,124.71,124.43,124.69,17081.0,124.605,97
2023-03-15 12:30:00-04:00,124.69,125.05,124.69,124.78,23964.0,124.759,131
2023-03-15 12:35:00-04:00,124.76,124.9,124.52,124.81,19574.0,124.701,95
2023-03-15 12:40:00-04:00,124.8,124.89,124.52,124.89,43338.0,124.723,258
2023-03-15 12:45:00-04:00,124.79,125.22,124.77,125.21,12243.0,124.902,75
2023-03-15 12:50:00-04:00,125.22,125.22,125.03,125.09,3054.0,125.115,22
2023-03-15 12:55:00-04:00,125.1,125.3,124.97,125.3,13401.0,125.019,111
2023-03-15 13:00:00-04:00,125.37,125.52,125.34,125.43,2608.0,125.433,25
2023-03-15 13:05:00-04:00,125.51,125.99,125.51,125.91,6761.0,125.721,48
2023-03-15 13:10:00-04:00,125.94,126.3,125.94,126.3,3277.0,126.161,28
2023-03-15 13:15:00-04:00,126.37,126.47,126.02,126.11,9450.0,126.213,71
2023-03-15 13:20:00-04:00,126.11,126.25,125.96,126.21,7029.0,126.152,66
2023-03-15 13:25:00-04:00,126.26,126.55,126.21,126.51,12154.0,126.327,95
2023-03-15 13:30:00-04:00,126.46,126.59,126.18,126.55,10544.0,126.39,79
2023-03-15 13:35:00-04:00,126.55,126.61,125.93,125.96,7784.0,126.255,69
2023-03-15 13:40:00-04:00,125.99,126.05,125.59,125.64,8373.0,125.86,75
2023-03-15 13:45:00-04:00,125.57,125.72,125.51,125.64,7226.0,125.611,45
2023-03-15 13:50:00-04:00,125.73,125.99,125.73,125.98,4014.0,125.876,35
2023-03-15 13:55:00-04:00,125.99,126.29,125.86,126.06,9486.0,126.059,88
2023-03-15 14:00:00-04:00,126.15,126.15,125.79,125.9,5338.0,125.965,51
2023-03-15 14:05:00-04:00,125.95,125.95,125.79,125.84,6256.0,125.874,58
2023-03-15 14:10:00-04:00,125.84,125.99,125.78,125.89,11018.0,125.882,100
2023-03-15 14:15:00-04:00,125.89,126.36,125.72,126.34,7837.0,125.92,65
2023-03-15 14:20:00-04:00,126.25,126.85,126.25,126.85,8774.0,126.527,79
2023-03-15 14:25:00-04:00,126.77,127.61,126.76,127.24,11277.0,127.191,97
2023-03-15 14:30:00-04:00,127.15,127.6,126.99,127.34,8690.0,127.265,80
2023-03-15 14:35:00-04:00,127.37,127.44,126.9,126.9,10337.0,127.233,96
2023-03-15 14:40:00-04:00,126.85,127.02,126.69,126.75,4007.0,126.828,27
2023-03-15 14:45:00-04:00,126.66,126.99,126.58,126.77,6491.0,126.767,59
2023-03-15 14:50:00-04:00,126.87,127.0,126.64,127.0,7331.0,126.837,67
2023-03-15 14:55:00-04:00,126.98,127.15,126.84,127.06,6781.0,126.996,58
2023-03-15 15:00:00-04:00,127.1,127.18,126.6,126.61,5420.0,127.008,44
2023-03-15 15:05:00-04:00,126.59,126.99,126.5,126.6,8265.0,126.713,73
2023-03-15 15:10:00-04:00,126.58,127.16,126.57,126.89,13328.0,126.891,121
2023-03-15 15:15:00-04:00,126.93,127.18,126.93,127.06,10976.0,127.041,97
2023-03-15 15:20:00-04:00,126.99,127.08,126.75,126.98,13323.0,126.962,119
2023-03-15 15:25:00-04:00,126.98,127.14,126.66,127.0,8527.0,126.911,67
2023-03-15 15:30:00-04:00,126.92,127.03,126.67,126.78,16853.0,126.827,153
2023-03-15 15:35:00-04:00,126.83,126.83,126.34,126.44,18944.0,126.566,156
2023-03-15 15:40:00-04:00,126.47,126.58,126.2,126.55,19712.0,126.397,167
2023-03-15 15:45:00-04:00,126.48,126.57,126.36,126.53,19990.0,126.452,183
2023-03-15 15:50:00-04:00,126.48,126.58,126.36,126.5,36638.0,126.448,296
2023-03-15 15:55:00-04:00,126.54,127.07,126.51,127.05,90372.0,126.814,651
2023-03-16 09:30:00-04:00,125.65,125.86,124.9,125.48,36622.0,125.239,75
2023-03-16 09:35:00-04:00,125.54,125.99,125.31,125.96,4400.0,125.64,40
2023-03-16 09:40:00-04:00,125.84,126.12,125.07,125.07,13832.0,125.757,122
2023-03-16 09:45:00-04:00,125.19,125.35,124.77,124.88,12728.0,125.023,120
2023-03-16 09:50:00-04:00,124.77,125.11,124.58,124.98,15531.0,124.771,147
2023-03-16 09:55:00-04:00,124.82,125.27,124.65,124.8,19982.0,125.144,63
2023-03-16 10:00:00-04:00,124.78,124.93,123.63,123.63,10670.0,124.481,93
2023-03-16 10:05:00-04:00,123.7,123.7,122.14,122.16,6247.0,122.925,60
2023-03-16 10:10:00-04:00,122.25,122.57,121.94,122.09,16429.0,122.207,126
2023-03-16 10:15:00-04:00,122.05,122.73,122.05,122.73,17633.0,122.37,106
2023-03-16 10:20:00-04:00,122.73,122.93,122.57,122.68,8907.0,122.755,79
2023-03-16 10:25:00-04:00,122.64,123.06,122.64,122.86,11688.0,122.851,78
2023-03-16 10:30:00-04:00,122.76,122.92,122.7,122.88,5477.0,122.817,50
2023-03-16 10:35:00-04:00,122.91,123.4,122.91,123.36,6902.0,123.189,60
2023-03-16 10:40:00-04:00,123.4,124.07,123.4,123.93,19648.0,123.909,87
2023-03-16 10:45:00-04:00,124.04,124.17,123.85,123.95,23672.0,123.964,75
2023-03-16 10:50:00-04:00,123.99,124.83,123.99,124.83,7894.0,124.401,47
2023-03-16 10:55:00-04:00,124.79,125.04,124.46,124.9,6011.0,124.709,53
2023-03-16 11:00:00-04:00,124.89,124.96,124.38,124.48,6594.0,124.633,61
2023-03-16 11:05:00-04:00,124.46,125.34,124.45,125.01,6116.0,124.958,55
2023-03-16 11:10:00-04:00,124.91,124.92,124.56,124.8,4429.0,124.732,42
2023-03-16 11:15:00-04:00,124.78,124.94,124.52,124.94,21029.0,124.629,99
2023-03-16 11:20:00-04:00,124.81,124.84,124.09,124.25,14810.0,124.419,130
