date,open,high,low,close,volume,average,barCount
2023-03-13 09:30:00-04:00,281.99,282.6,281.1,282.37,19632.0,281.983,30
2023-03-13 09:35:00-04:00,282.15,282.18,280.82,281.28,4425.0,281.605,33
2023-03-13 09:40:00-04:00,281.65,282.65,281.09,281.14,8138.0,281.689,63
2023-03-13 09:45:00-04:00,281.22,281.96,281.14,281.9,9830.0,281.549,96
2023-03-13 09:50:00-04:00,282.14,283.4,282.0,283.4,19278.0,282.458,168
2023-03-13 09:55:00-04:00,283.4,285.11,283.2,284.74,27696.0,284.48,103
2023-03-13 10:00:00-04:00,284.57,285.13,283.93,285.09,6339.0,284.38,52
2023-03-13 10:05:00-04:00,284.91,285.49,284.04,285.0,2876.0,284.53,28
2023-03-13 10:10:00-04:00,285.05,285.25,283.96,283.96,6500.0,284.384,54
2023-03-13 10:15:00-04:00,284.02,284.06,282.63,282.66,4981.0,283.459,43
2023-03-13 10:20:00-04:00,282.17,282.58,281.04,281.26,4859.0,282.002,44
2023-03-13 10:25:00-04:00,281.28,281.77,281.11,281.28,3189.0,281.418,30
2023-03-13 10:30:00-04:00,281.41,282.67,281.2,282.5,6542.0,281.821,58
2023-03-13 10:35:00-04:00,282.34,282.67,282.14,282.33,3986.0,282.387,35
2023-03-13 10:40:00-04:00,282.2,283.06,281.92,282.91,3768.0,282.291,30
2023-03-13 10:45:00-04:00,283.06,283.66,282.79,283.13,4638.0,283.257,40
2023-03-13 10:50:00-04:00,283.32,283.32,281.76,282.03,3849.0,282.363,31
2023-03-13 10:55:00-04:00,282.24,284.0,282.24,283.29,5040.0,283.542,48
2023-03-13 11:00:00-04:00,283.17,284.07,282.89,283.35,5101.0,283.51,47
2023-03-13 11:05:00-04:00,283.26,283.36,282.65,282.74,5660.0,282.974,37
2023-03-13 11:10:00-04:00,282.75,283.74,282.75,282.85,5712.0,283.179,40
2023-03-13 11:15:00-04:00,282.86,283.44,282.85,283.17,3036.0,283.132,24
2023-03-13 11:20:00-04:00,283.19,283.49,282.18,282.88,6481.0,282.953,53
2023-03-13 11:25:00-04:00,283.07,283.55,282.81,283.28,3900.0,283.175,37
2023-03-13 11:30:00-04:00,283.29,283.29,282.48,282.48,4286.0,282.897,30
2023-03-13 11:35:00-04:00,282.29,282.32,281.71,281.95,6830.0,282.064,44
2023-03-13 11:40:00-04:00,282.08,282.58,282.03,282.26,3291.0,282.215,32
2023-03-13 11:45:00-04:00,282.15,282.88,281.85,282.88,10661.0,282.229,68
2023-03-13 11:50:00-04:00,282.58,282.73,281.6,281.61,3694.0,282.142,30
2023-03-13 11:55:00-04:00,281.44,282.38,281.44,282.21,2932.0,281.822,29
2023-03-13 12:00:00-04:00,282.36,283.25,282.21,282.43,3788.0,282.786,33
2023-03-13 12:05:00-04:00,282.43,283.16,282.42,283.08,4110.0,282.933,37
2023-03-13 12:10:00-04:00,282.98,283.22,282.48,282.94,5622.0,282.825,50
2023-03-13 12:15:00-04:00,282.96,283.27,282.42,282.42,1974.0,282.981,19
2023-03-13 12:20:00-04:00,282.65,282.82,282.12,282.12,6368.0,282.557,56
2023-03-13 12:25:00-04:00,282.07,282.57,282.07,282.46,4164.0,282.292,34
2023-03-13 12:30:00-04:00,282.51,282.51,281.62,281.62,7031.0,281.917,63
2023-03-13 12:35:00-04:00,281.6,282.27,281.54,281.87,4709.0,281.955,44
2023-03-13 12:40:00-04:00,281.85,282.47,281.85,281.97,3621.0,282.182,32
2023-03-13 12:45:00-04:00,281.79,281.94,280.96,281.52,12078.0,281.197,60
2023-03-13 12:50:00-04:00,281.31,281.69,280.98,281.69,3197.0,281.308,22
2023-03-13 12:55:00-04:00,281.25,281.51,280.95,281.06,3181.0,281.201,27
2023-03-13 13:00:00-04:00,281.13,281.13,280.35,280.73,4422.0,280.669,37
2023-03-13 13:05:00-04:00,280.57,281.13,280.33,281.13,1825.0,280.679,18
2023-03-13 13:10:00-04:00,281.37,281.53,281.1,281.45,3208.0,281.297,29
2023-03-13 13:15:00-04:00,281.25,282.05,281.1,281.37,3945.0,281.731,28
2023-03-13 13:20:00-04:00,281.38,281.44,280.88,280.88,2369.0,281.181,20
2023-03-13 13:25:00-04:00,281.04,281.09,280.65,280.98,4410.0,280.896,40
2023-03-13 13:30:00-04:00,281.07,281.1,280.52,280.54,3478.0,280.85,32
2023-03-13 13:35:00-04:00,280.54,281.94,280.54,281.55,4296.0,281.302,41
2023-03-13 13:40:00-04:00,281.96,281.97,281.43,281.82,3869.0,281.643,37
2023-03-13 13:45:00-04:00,281.81,281.82,281.37,281.57,6693.0,281.591,45
2023-03-13 13:50:00-04:00,281.7,282.3,281.7,282.07,4493.0,282.017,37
2023-03-13 13:55:00-04:00,282.15,282.26,281.85,282.12,3257.0,282.073,29
2023-03-13 14:00:00-04:00,282.2,283.05,282.05,282.85,4399.0,282.627,41
2023-03-13 14:05:00-04:00,282.87,283.06,282.36,282.52,3479.0,282.681,32
2023-03-13 14:10:00-04:00,282.26,282.64,282.13,282.29,5611.0,282.41,37
2023-03-13 14:15:00-04:00,282.44,282.85,282.43,282.54,3990.0,282.576,37
2023-03-13 14:20:00-04:00,282.51,282.77,282.29,282.77,3543.0,282.452,34
2023-03-13 14:25:00-04:00,282.89,282.98,282.26,282.72,4579.0,282.656,34
2023-03-13 14:30:00-04:00,282.79,283.25,282.72,283.18,2304.0,283.022,21
2023-03-13 14:35:00-04:00,282.74,282.95,282.47,282.74,8458.0,282.563,63
2023-03-13 14:40:00-04:00,282.61,283.29,282.61,282.74,3879.0,282.924,38
2023-03-13 14:45:00-04:00,282.83,282.91,282.53,282.82,4509.0,282.746,34
2023-03-13 14:50:00-04:00,282.91,283.06,282.58,282.71,2239.0,282.782,21
2023-03-13 14:55:00-04:00,282.66,282.79,282.5,282.71,3405.0,282.627,30
2023-03-13 15:00:00-04:00,282.64,282.91,282.23,282.25,6610.0,282.525,58
2023-03-13 15:05:00-04:00,282.27,282.81,281.93,281.93,3106.0,282.392,29
